"Row.names"		"LAYING"		"SITTING"		"STANDING"		"WALKING"		"WALKING_DOWNSTAIRS"		"WALKING_UPSTAIRS"		"1"		"2"		"3"		"4"		"5"		"6"		"7"		"8"		"9"		"10"		"11"		"12"		"13"		"14"		"15"		"16"		"17"		"18"		"19"		"20"		"21"		"22"		"23"		"24"		"25"		"26"		"27"		"28"		"29"		"30"
"tBodyAcc.mean...X"		0.276751615669547		0.274440053317952		0.274033337074607		0.273741784084785		0.274158979173542		0.272447476949482		0.27344241621902		0.274439828923179		0.271626270513196		0.275881275694006		0.27348946760596		0.275042797273846		0.274661355746753		0.277212987355872		0.274979076995139		0.267236052506463		0.276005002563291		0.2777136460625		0.277461965749235		0.268045770736842		0.276386133210366		0.267870012874317		0.273167218141304		0.27817025967033		0.277915974447222		0.278346782850282		0.27163125485049		0.273210378417445		0.27242353441129		0.276307873371391		0.27088797898533		0.279343552589286		0.276215980710106		0.273589537507853		0.269876726156977		0.27761051097389
"tBodyAcc.mean...Y"		-0.0178126987231759		-0.0172551182515138		-0.0182189887538012		-0.0181774105765316		-0.0171840914802084		-0.0176569073001267		-0.0181698325840922		-0.0168061732541523		-0.0161167765256129		-0.0185701101782019		-0.0209144762946258		-0.0168093392016199		-0.0189336575037662		-0.0173129889993594		-0.0207759603306597		-0.015840094490102		-0.017585032585594		-0.0177595168713719		-0.0168882487598315		-0.0171462740615789		-0.017450182516		-0.0190320912704918		-0.0166133567134783		-0.0190408993832692		-0.0169498465682861		-0.0187775560463842		-0.0173979936092157		-0.0185192808204673		-0.0186556633091935		-0.0175890542523097		-0.0173289751240098		-0.0155673602379847		-0.0166765448101862		-0.0177823922252094		-0.0181751958273285		-0.0179827169452219
"tBodyAcc.mean...Z"		-0.108633839795628		-0.107590849237259		-0.110617001965629		-0.108454072768467		-0.109838103123486		-0.108432316357707		-0.114118357700288		-0.108668255487417		-0.107851619152493		-0.108733712408233		-0.103507622482119		-0.108409086814154		-0.10591141896461		-0.112126583736655		-0.111328108353819		-0.10475650144898		-0.107116447591772		-0.109648265900625		-0.111658410370948		-0.108408415956037		-0.107231086685976		-0.109263929137978		-0.105292944625875		-0.109177557142308		-0.106563550724167		-0.109270932524576		-0.114252434389706		-0.11291427277134		-0.107550115277419		-0.105917381298425		-0.102593436769046		-0.108357862581633		-0.110817343361702		-0.108717714258822		-0.119568745900517		-0.108419682460052
"tBodyAcc.std...X"		-0.616209385779887		-0.615346258836128		-0.623634624383562		-0.590847774538327		-0.558098478447454		-0.633037746841599		-0.654523702743804		-0.517939944937517		-0.62767736486217		-0.674452098850789		-0.565236954062914		-0.510128573575385		-0.619517464190909		-0.609308177455872		-0.668864530777778		-0.761840432472789		-0.649339703924051		-0.57503071980625		-0.611224266917431		-0.633576439371517		-0.724585502324695		-0.549097005270492		-0.581102024709046		-0.650231403487912		-0.525963482120278		-0.567803963207627		-0.55477043840299		-0.510266254922741		-0.646902815062097		-0.613987174603675		-0.553241495389242		-0.600924681641071		-0.678454563955585		-0.620729089933063		-0.556201806572413		-0.65200241232376
"tBodyAcc.std...Y"		-0.565180704261168		-0.506769878099854		-0.525478161972917		-0.513945459125052		-0.446870251980021		-0.47949780626658		-0.491829925619597		-0.465126715839503		-0.543259041324311		-0.598612502046372		-0.571634478308609		-0.486878513257231		-0.531172222291558		-0.427114095887722		-0.495600545380347		-0.625893020841156		-0.576795688471519		-0.541343444515312		-0.577147800842813		-0.40107656671548		-0.633817569223476		-0.373602069447541		-0.440637741661413		-0.576771657691209		-0.411626125929167		-0.587786685412458		-0.43200089946473		-0.413152538805296		-0.506586428142742		-0.516793034320997		-0.352323779904988		-0.50768903209074		-0.661327781246808		-0.578776164588691		-0.487617145573692		-0.536511586911775
"tBodyAcc.std...Z"		-0.631709866093323		-0.56887742813538		-0.619193753667104		-0.619608589534791		-0.608735321833449		-0.629520013774158		-0.631953672500288		-0.634719495932119		-0.727693682697947		-0.515720222329969		-0.523443904442252		-0.586052136814		-0.702619841277597		-0.593280702774733		-0.572702429905903		-0.71080889670068		-0.662065264050633		-0.67592798584375		-0.638788870519878		-0.653522559095975		-0.698902608801829		-0.508890476919672		-0.596791575374185		-0.690710490027473		-0.645285364147222		-0.599286999662994		-0.636934021482059		-0.458084570745016		-0.608158727988172		-0.520493964211864		-0.378399202738068		-0.679743447293367		-0.622139273998138		-0.668470164444503		-0.635477089129361		-0.64944498818799
"tBodyAccJerk.mean...X"		0.0790530098551029		0.0801326333231851		0.0788413491720462		0.078569510024489		0.0785180642234353		0.0783317825055667		0.0781286531491931		0.0793191548920861		0.0808702401592375		0.0787240949343533		0.0830503338433775		0.0807323294781538		0.0682110798957792		0.0787695544633274		0.0749851117830903		0.0858571556363265		0.0776782943079114		0.080831466808125		0.0767519762929664		0.0807530551956656		0.0750499286213415		0.0832325840732241		0.0720311131731522		0.0828921084563187		0.0779925519113889		0.0768505747543503		0.0834701649253186		0.0809919349227414		0.0825296724073118		0.0734409698889764		0.0784127907931051		0.0761934408107143		0.0781118026029255		0.0813441902704189		0.0775948417252616		0.0826096208091384
"tBodyAccJerk.mean...Y"		0.00843768045008179		0.00633488270896455		0.0110695744392249		0.00638849545814344		0.006447203598734		0.00844122368336917		0.0062925058572536		0.0154943686960927		0.00534947733572727		0.0156900788725394		0.00606267666539735		0.0114880819608923		0.0067051429934513		0.00295736709976868		0.0136316382162847		0.00809719958431973		0.0134997394815506		0.0067614348089375		0.00574023955944648		0.00292636528563467		0.00511400619349695		0.00993037770174863		0.0144170780567935		0.0139680451924725		0.00584253768644445		0.00916049865299435		0.00360147292041667		0.00132148568962617		0.0054158589407043		0.00725733724942257		0.00469921324680196		0.00591851209874235		0.00935994232268351		0.00907255895078534		0.0116250830008184		0.00321245649244439
"tBodyAccJerk.mean...Z"		-0.00355892203066975		-0.00582955523179572		-0.00469002621098531		-0.00552645401774274		-0.00396858728425071		-0.00442453080482241		-0.00156666070048991		-0.00767921245559603		-0.00641136503765396		-0.0076273369519306		0.00226990015096027		-0.0142456173754462		-0.000902418027314934		-0.00934497702989324		0.00182789798558681		-0.0108495026078707		0.000595423043902532		-0.0076398566861875		-0.00537101098715596		-0.00358347956459133		-0.00508265230731707		-0.0111987399993333		-0.00544250110883288		0.000581288727950549		0.000744547553038889		-0.00311643827708757		-0.0052052374620098		-0.0104174101470405		-0.00892997657354839		-0.000503527404233596		-0.00432880814760636		-0.00809965011325255		0.000239933272327128		0.00346507665131675		-0.00225975671470349		-0.011261328514752
"tBodyAccJerk.std...X"		-0.670051857886538		-0.66359175159193		-0.65092171611671		-0.591761514260691		-0.591224749199751		-0.65828320102351		-0.612066850470893		-0.559525096664901		-0.655234240829355		-0.65403156585205		-0.583541177671192		-0.501795241692308		-0.61811287462013		-0.627036793166904		-0.735207359986111		-0.817739185748299		-0.695723880316456		-0.644228100447813		-0.656065974612844		-0.652487041943344		-0.770711755381098		-0.556093861906284		-0.587868496259239		-0.682468231895055		-0.591295367650833		-0.616899906187655		-0.581709453444118		-0.535091024485826		-0.673580857052151		-0.677513956481627		-0.603808764111149		-0.660585075760204		-0.735259791648936		-0.692651294751309		-0.551350318844738		-0.681174855733577
"tBodyAccJerk.std...Y"		-0.653122345146672		-0.627334822545914		-0.628845353328853		-0.584073530089617		-0.532628119707674		-0.598333344827655		-0.551775559450144		-0.536229243564901		-0.613529039414956		-0.655971014670347		-0.670808880778146		-0.521211255673323		-0.593561324171396		-0.556212647766548		-0.692971981917708		-0.761281379115646		-0.696041578892405		-0.643325355274378		-0.626815068889449		-0.541936973371517		-0.732050857875		-0.483299589201639		-0.527679881165761		-0.653532479717033		-0.519762929511389		-0.627623476999943		-0.506292166531593		-0.509451664678193		-0.615272447895699		-0.659188907153543		-0.537876679162347		-0.63144498623926		-0.742478944132979		-0.678099172786387		-0.552328940452326		-0.643344462760034
"tBodyAccJerk.std...Z"		-0.785520422962963		-0.765209076976522		-0.744617713890016		-0.766173278122532		-0.746325942671892		-0.765240544922927		-0.772566408962536		-0.745548141622517		-0.851036124545455		-0.637799632114543		-0.727747495483444		-0.723023045436923		-0.804593774090909		-0.734322610903915		-0.789338707987153		-0.866144453095238		-0.825455692436709		-0.7599027315		-0.752169975963303		-0.756826982990712		-0.790041672667683		-0.691474249098361		-0.762312084293478		-0.802136361373626		-0.791323069805556		-0.788749183841808		-0.725418757611961		-0.65407001717134		-0.777570271734409		-0.780728549186352		-0.695230973809242		-0.823962815357143		-0.774828148758245		-0.819012221465969		-0.691743957089244		-0.768619476566736
"tBodyAccJerkMag.mean.."		-0.685047373085854		-0.662156109511114		-0.652136325643337		-0.623549878380894		-0.602886769564317		-0.657764539258938		-0.637570390840058		-0.586202044321192		-0.678233748852287		-0.629680822135016		-0.625037958286755		-0.551206842685443		-0.654244834637662		-0.618714683724555		-0.723704863989583		-0.806742903707483		-0.718416928987342		-0.66103132603125		-0.657682654396024		-0.63971830720805		-0.755420622689024		-0.55727505610929		-0.608678104910598		-0.691068049159341		-0.603803142977778		-0.657453522222599		-0.585716189901961		-0.544321762309439		-0.662796276435968		-0.695641347088189		-0.590101324705134		-0.680879910255536		-0.732980991723404		-0.705963156603403		-0.556827865164244		-0.684869540075457
"tBodyAccJerkMag.std.."		-0.664703817605195		-0.656388216228582		-0.642437521514958		-0.585080073687805		-0.564856643845733		-0.635079179297953		-0.571229597468011		-0.565881204712285		-0.669649819615836		-0.601017445726498		-0.608307841072185		-0.503793238930462		-0.598953907935065		-0.599202294549004		-0.717612334972222		-0.802074060510204		-0.708350740303798		-0.642353109705625		-0.650767727096024		-0.606138452085232		-0.739424133384146		-0.524106775964317		-0.566387784491304		-0.689392569246429		-0.599970985597778		-0.614487210488136		-0.534935268757108		-0.496408253843302		-0.676695921465054		-0.657467029973228		-0.576220030818802		-0.658697544725255		-0.727940126210904		-0.703001892482461		-0.58371192594157		-0.659505739407833
"tBodyAccMag.mean.."		-0.574854110510952		-0.541846667374085		-0.552990887077413		-0.542111150922535		-0.503016464054417		-0.564119024654389		-0.587399281278386		-0.475037336590464		-0.589542861433724		-0.595106224288013		-0.514351495518695		-0.476163421094954		-0.584517068682792		-0.526419055781495		-0.542945064159722		-0.662118540122449		-0.610453469525316		-0.556202509521562		-0.573754346174618		-0.547534145289399		-0.672898095867988		-0.460997798152732		-0.515470791630109		-0.612572282342033		-0.4756520827565		-0.545798535267514		-0.501666733525466		-0.440133648417134		-0.569871177121774		-0.535909579244331		-0.429912298269682		-0.553145825898367		-0.630200146413271		-0.580777543682042		-0.512413722907238		-0.596061213023238
"tBodyAccMag.std.."		-0.611747174012912		-0.592039864027372		-0.614868067222072		-0.576808761239452		-0.531005636327475		-0.606179502570272		-0.601141655689914		-0.573890421235828		-0.630034273797654		-0.615607595992681		-0.558553663022053		-0.528165792472542		-0.598248040973052		-0.584526325852313		-0.617931508225694		-0.718335062180272		-0.646522572870253		-0.574086516334375		-0.632371683070336		-0.593395763650155		-0.709705378898476		-0.498482352704918		-0.548027814688044		-0.638720840514011		-0.535507128346111		-0.571637473916102		-0.518967411747794		-0.461599872725327		-0.640981020577151		-0.586247440513648		-0.467587979649389		-0.583053680305459		-0.677494047047872		-0.645703771531152		-0.583856985043808		-0.638025490877285
"tBodyGyro.mean...X"		-0.0358598955144419		-0.0178272597245774		-0.0211776262757033		-0.0468608060849652		-0.0360126613513371		-0.0297961738000246		-0.0500750607123919		-0.00699415614847682		-0.0268880676766569		-0.03141150416653		-0.0689784846635762		-0.0287583938594154		-0.0513731823616883		-0.0639877258154733		-0.00334902093680556		-0.0051850950670068		-0.0387737215738924		-0.02093385494625		-0.0646292198816208		-0.0302338943934675		-0.0184176244786585		-0.0275761524792623		-0.0233285981927989		-0.0633932101768407		-0.020262434937		-0.013772933573178		-0.0394602741276225		-0.0435093355487227		-0.0216169465037903		-0.0354225401089501		-0.0213047474322005		-0.0238097136508418		-0.012504343696383		-0.0144964147345654		-0.0392131465619198		-0.0282235511490339
"tBodyGyro.mean...Y"		-0.0703416645070571		-0.0788528294147428		-0.0807556744425761		-0.0702420961009251		-0.0726087292553414		-0.0749386206026684		-0.0600183556567723		-0.0961055865854305		-0.0833980374891496		-0.0806254573395899		-0.0638055518817881		-0.0875113831859477		-0.0639810375404545		-0.0514578526530961		-0.0819023152127431		-0.0865879178070748		-0.067289404822943		-0.0814956428466875		-0.0534537686129664		-0.072218318429257		-0.0847859862585366		-0.0765145531540984		-0.0811429633214674		-0.0478935027540082		-0.0812994757725		-0.085505182561017		-0.0748237069862745		-0.0687016340068847		-0.0746397858876344		-0.0714741786010499		-0.08051944129511		-0.0803161934452041		-0.0720424789026596		-0.0802267978381623		-0.0705135645331395		-0.0782989712334987
"tBodyGyro.mean...Z"		0.0943492801270679		0.0756316363236491		0.0855427867243337		0.0976660283860279		0.0909702811708748		0.0861721439235363		0.0878224110063401		0.0805087108384106		0.0976893045133138		0.0840882614307571		0.109121161754967		0.0950050346958462		0.0917670294025		0.0957339757096441		0.0877694352244097		0.0982188478687075		0.0917925167278481		0.0835641671735937		0.114908714952905		0.0854876918410526		0.0862364582993903		0.087221753993306		0.0888947783721739		0.100497485026099		0.0802339301127778		0.0895998795638136		0.0945729803333088		0.0955355256071651		0.0734465339575269		0.0832431765889239		0.0731551199905244		0.0830539552520408		0.0734389077393617		0.0763223552028796		0.0900468522726744		0.0849414084
"tBodyGyro.std...X"		-0.728343907563529		-0.74571933222448		-0.719355787071616		-0.707539125813995		-0.685464745369274		-0.733990168810233		-0.739020184583285		-0.681913702451325		-0.721531982692082		-0.785031524479495		-0.681870468642384		-0.670678473719077		-0.738831345696753		-0.700405812572954		-0.696105010854167		-0.751206716908163		-0.779150579376582		-0.739433881134375		-0.764611793299694		-0.694967022678019		-0.814831818628049		-0.678601757327869		-0.691628682162228		-0.743246442817582		-0.706006353441667		-0.728706722457345		-0.686595742042892		-0.608657636414953		-0.754233681346774		-0.669493436706037		-0.705797548153301		-0.721363193262755		-0.804782954308511		-0.764992146858639		-0.622306151358139		-0.780749161501305
"tBodyGyro.std...Y"		-0.696140536667644		-0.665517254403517		-0.695879675002996		-0.698348988468177		-0.677333344284922		-0.65640725546829		-0.753711137233429		-0.770636044238411		-0.805920909032258		-0.533562558173502		-0.68164048586755		-0.588571805529846		-0.726128031681818		-0.649531801619217		-0.69905608553125		-0.794072657346939		-0.74598287636076		-0.779805813125		-0.773075492201835		-0.605347694824458		-0.770233790982896		-0.525525791953689		-0.666378588337772		-0.743328516634615		-0.714327811944444		-0.631627862646893		-0.645713468754902		-0.576425490860125		-0.693095426162097		-0.536748420865879		-0.466921123920416		-0.692606169323469		-0.818191184574468		-0.770342069528796		-0.628611246284041		-0.751337759112272
"tBodyGyro.std...Z"		-0.663418312322479		-0.638554704746258		-0.671742132564858		-0.649936265746887		-0.645339301517781		-0.648204701199093		-0.673575592676081		-0.635364233254967		-0.746504230791789		-0.663831368294322		-0.590991849748146		-0.569149346469538		-0.706039378853896		-0.630762892405694		-0.676672512494444		-0.792060142244898		-0.711404392816456		-0.672342799446875		-0.627072778351682		-0.574849641952941		-0.71160449565122		-0.598555295964481		-0.668026283844837		-0.676255727439286		-0.622247124025		-0.70027687580791		-0.633383794529657		-0.597677658968847		-0.635487765684409		-0.58789904883727		-0.455227490240098		-0.700003070153061		-0.746988951579787		-0.727277931896073		-0.631236459151453		-0.682631718506057
"tBodyGyroJerk.mean...X"		-0.0945553417970509		-0.0997816348194074		-0.101348217587246		-0.0926280573108246		-0.0960495618997553		-0.095311125082228		-0.0891578061855908		-0.109868892571556		-0.107329442050147		-0.0945531041223975		-0.0893136161868874		-0.103478884724308		-0.0762908096451299		-0.0860395233661922		-0.109053410195069		-0.104832925856463		-0.0939373679991139		-0.097467470660875		-0.0884965120085535		-0.0901715975058824		-0.107669109408262		-0.0926790765915301		-0.0986936325239946		-0.0878799805626374		-0.104816991448611		-0.100232369060989		-0.086070617423848		-0.0954255115935389		-0.0974223720715054		-0.0926251297585302		-0.095110495396643		-0.0979677332362245		-0.107070179976755		-0.107540695131675		-0.0894893444360465		-0.10028107943812
"tBodyGyroJerk.mean...Y"		-0.0433380400717644		-0.0437678615580298		-0.0398703242554061		-0.042103326535453		-0.0437918139198791		-0.0412846486294041		-0.0432216735628242		-0.0385472333886755		-0.0389606285442815		-0.0426414560911672		-0.0425862875824503		-0.0406704250256923		-0.0431386198038961		-0.0450164255843416		-0.0395245065355208		-0.0407453271611224		-0.04512823735		-0.0400440800285312		-0.0462410765397248		-0.044011081020743		-0.0377037274384146		-0.0380383045822404		-0.0416220550013587		-0.0448383824558517		-0.0488249047780556		-0.045934347654661		-0.0454682432506373		-0.037463296907134		-0.0464109881876882		-0.0413722181111286		-0.0443051841432494		-0.0453570885994133		-0.0413566785963032		-0.0394237825593455		-0.0381068855209419		-0.0407700502844648
"tBodyGyroJerk.mean...Z"		-0.0554679507748189		-0.051693145844547		-0.0566430068636411		-0.0563345256338502		-0.0539566629461451		-0.054518564611237		-0.0549969557907781		-0.0584891977849669		-0.0586899950197067		-0.061400535921388		-0.0526464544800662		-0.0572158592798769		-0.0567485422286688		-0.0579610728192171		-0.0581281307468403		-0.0559213209774422		-0.0572803152205063		-0.054168655098125		-0.0600099897590214		-0.0543374018681115		-0.0561382803170732		-0.0510758747038251		-0.049507711923288		-0.0603963405659066		-0.0499056964894444		-0.0536863401183616		-0.053417738927451		-0.0634438021488474		-0.0505258728869624		-0.0493049757260367		-0.0446678393948411		-0.0568401732272959		-0.0540142057711968		-0.0513884101276702		-0.0569426634611047		-0.0530595826906005
"tBodyGyroJerk.std...X"		-0.749646066244239		-0.788054822563028		-0.727310015642392		-0.722545779906504		-0.652070117788905		-0.730042656624288		-0.709646244466859		-0.693487711205298		-0.740356313636364		-0.756400977570978		-0.762131721125828		-0.690728511476923		-0.718599483438312		-0.711590773316726		-0.758028882326389		-0.803307330034014		-0.820933450221519		-0.70071578984625		-0.793311496238532		-0.709100053348297		-0.801479435281707		-0.632595838592896		-0.678435079543478		-0.722213610258242		-0.670536334752778		-0.729695089389831		-0.589119267134804		-0.636711348220249		-0.788273873521505		-0.779610569816273		-0.758110200929095		-0.758771894795918		-0.862225731196808		-0.793809893507853		-0.601937086623256		-0.778149376845953
"tBodyGyroJerk.std...Y"		-0.828523571028807		-0.805795058195385		-0.771698697462277		-0.793953099884437		-0.74025513258101		-0.760534018606865		-0.809315360466859		-0.850930379437086		-0.906437129178886		-0.566314657386435		-0.777273953377483		-0.756803758338462		-0.794205683435065		-0.734834268793594		-0.826778659364583		-0.905768849285714		-0.867309617563291		-0.81912305528125		-0.813110801620795		-0.701754644764706		-0.816154333079268		-0.655825394243169		-0.780189147978261		-0.82539772489011		-0.787641380722222		-0.849340081638418		-0.687639132909314		-0.642247031650903		-0.806851804930538		-0.798036606036745		-0.737731612156479		-0.848313058443877		-0.873351473218085		-0.831243055759162		-0.713099568763372		-0.805114704830287
"tBodyGyroJerk.std...Z"		-0.767379844192387		-0.770657232760158		-0.763906459386343		-0.730413987461963		-0.653626149045477		-0.729625942428821		-0.71321676275072		-0.727123218910596		-0.765911950577713		-0.764599481104101		-0.74307486486755		-0.670537021953846		-0.772200352704545		-0.69965777924911		-0.805554203472222		-0.853665336462585		-0.816017061329114		-0.747348642		-0.750320818807339		-0.661428501276161		-0.805574290966463		-0.681037129185519		-0.713660610334239		-0.769688587362637		-0.591374758575556		-0.766228225056497		-0.592737130857206		-0.694834034760125		-0.779593018354839		-0.762191331076115		-0.657568568471394		-0.801642150438776		-0.841845656861702		-0.813241212486911		-0.672838826887703		-0.800600006657963
"tBodyGyroJerkMag.mean.."		-0.795605431052469		-0.789408154580248		-0.754157571727335		-0.763985329602787		-0.705868642208393		-0.747643540590026		-0.776441607060519		-0.782321564768212		-0.829795734662757		-0.648421829714511		-0.765206576258278		-0.722216308369231		-0.774663163149351		-0.716226305359431		-0.797738860298611		-0.866340838843537		-0.839827080316456		-0.77603505009375		-0.796254138287462		-0.703286404346749		-0.812174813780488		-0.658227789617486		-0.739532968714674		-0.790245179714286		-0.72108384275		-0.797365849858757		-0.652872834811275		-0.659617966909657		-0.790111411021505		-0.784876854776903		-0.719706764173594		-0.810372966954337		-0.864382688590426		-0.815953127696335		-0.668814766066279		-0.795965526005222
"tBodyGyroJerkMag.std.."		-0.818510145687294		-0.815483870162071		-0.767154979363767		-0.775350297659988		-0.71312763352899		-0.759226081711399		-0.770655832634006		-0.817256608642384		-0.852034763049853		-0.587875366476467		-0.787623443576159		-0.757399880892308		-0.77221546325974		-0.724738348336299		-0.817286700385417		-0.885015255306122		-0.872832489208861		-0.7978400458125		-0.812451754758716		-0.695428373549226		-0.819365248536585		-0.660302935204918		-0.758996423345109		-0.80567202		-0.749112519166667		-0.836122848079096		-0.657981879212157		-0.638886066365109		-0.825161881174731		-0.809575827611549		-0.755165599293399		-0.837966542959184		-0.878630319441489		-0.829840932801047		-0.713382167044477		-0.81251236616188
"tBodyGyroMag.mean.."		-0.616880724598215		-0.602101520943331		-0.616053683874669		-0.599829455674698		-0.588046013754011		-0.60259530396114		-0.653559150108732		-0.618680213623841		-0.676437375922581		-0.59169340900511		-0.559699267360596		-0.511925154331077		-0.645076604907792		-0.569988924809253		-0.594600172620139		-0.696952886230952		-0.676497291993671		-0.660970634034375		-0.651497074853517		-0.551340390320743		-0.710925530125		-0.50163837087541		-0.585823039584239		-0.653024916083517		-0.605696639565		-0.593703210013898		-0.584690294808922		-0.481844263006231		-0.612005084293441		-0.507727983306063		-0.449082878853521		-0.620815525365051		-0.727366948191489		-0.682103946750131		-0.532333415487209		-0.673499454785901
"tBodyGyroMag.std.."		-0.678069564717181		-0.671248788855768		-0.662313301773767		-0.672077972519257		-0.626021922327667		-0.655814403194223		-0.710088151383285		-0.662346578336755		-0.723048737956012		-0.567168778606309		-0.671112986324503		-0.612476400146215		-0.689379467346234		-0.634266752879004		-0.662352964007639		-0.746785242005782		-0.746358870721519		-0.723792012294687		-0.719190473430581		-0.600952726176718		-0.770016908847561		-0.539964702346448		-0.620250690171196		-0.712822669109066		-0.663577195099722		-0.650173996321186		-0.601920788678186		-0.537099422739564		-0.692519825117473		-0.571828091918635		-0.519174448740831		-0.669410305728827		-0.794173577632979		-0.754728124335079		-0.593944245571221		-0.74380643307624
"tGravityAcc.mean...X"		0.658907506059671		0.699842156210467		0.604086434216159		0.684315200656794		0.692455976358464		0.689412266157383		0.695302010144092		0.590246065364238		0.620749479530792		0.621934836340694		0.641336113708609		0.707761599821538		0.690698732659091		0.79662178430605		0.727805375902778		0.551485992346939		0.686894182278481		0.72491286259375		0.594186103914373		0.608514634182662		0.646358134298781		0.759136468103825		0.723295136793478		0.60996746032967		0.733486746388889		0.688294306892655		0.647345291985294		0.70350578		0.687308257768817		0.695396578871391		0.688887718036675		0.717547973204082		0.703976440220745		0.677586647094241		0.484618694767442		0.633124647718016
"tGravityAcc.mean...Y"		0.0241227616560401		-0.0112105242664378		0.0248701763287513		-0.0324276505546221		0.0184541833590967		-0.00186966514054404		-0.124846303042778		0.0505410507205298		0.113594748781363		0.0413085594731861		0.0143172936461589		-0.104693219396		0.0134665297691558		-0.0724367804946619		0.00129353673263889		0.140563755901361		-0.0148555969746835		0.04290864396875		0.0268280817278287		-0.000833762430340558		0.0935822681768293		-0.0657894416967213		-0.0473863178511141		-0.141045670857143		0.0468140462236111		0.104437975371751		0.027573580789951		-0.0015332236470405		0.0423871972925806		0.0518814348234698		-0.0823672275215159		0.0538676560943878		-0.0590459221010638		0.00764055943193717		0.0547996229680233		-0.0534124981879896
"tGravityAcc.mean...Z"		0.140048886899831		0.00710655709522229		0.153581901450981		0.0886233067529309		0.0605642433066651		0.0865858515431347		0.142501802176945		0.23919816586394		0.205120833540176		0.100454602518612		-0.00776423557208609		0.137178353303314		0.0280333891303247		0.0030012297327758		0.204654276861458		0.234781310831395		0.0846800249810127		0.184872897630418		0.132434644115596		0.110851738206099		0.114006858872317		0.0496889973169399		0.0443759942769022		-0.0437026709123626		0.0713581666138531		0.196140386926667		0.0610153199538235		0.0473030073763364		0.111388957355376		0.184976085670073		-0.0858672154621027		-0.011569967921352		0.0228487836143617		0.0841260422945026		0.137927460198343		0.0763395996396867
"tGravityAcc.std...X"		-0.97255943093107		-0.963640722316263		-0.959373870687303		-0.963945080795586		-0.962506708573969		-0.968820286003886		-0.965590234582133		-0.956432993410596		-0.957637517243402		-0.966528733943218		-0.962350458311258		-0.964313509076923		-0.970439121590909		-0.971893412846975		-0.948520706805556		-0.955699741462585		-0.977928147341772		-0.97283885771875		-0.973221608379205		-0.957622652414861		-0.975394538445122		-0.962442552814208		-0.966592511331522		-0.974219378489011		-0.964685310194444		-0.972629364887006		-0.957749719387255		-0.958714926370717		-0.963860839129032		-0.974203043937008		-0.948825653545232		-0.966410051964286		-0.974739915691489		-0.970728941230366		-0.958448132383721		-0.964711392219321
"tGravityAcc.std...Y"		-0.961202029332819		-0.955112544792347		-0.949045702800157		-0.953389601906504		-0.948223017321479		-0.958430675523316		-0.958414404899135		-0.956837161467219		-0.947210837662757		-0.964558264416404		-0.944862576324503		-0.959879794615385		-0.958708554642857		-0.955191790747331		-0.905351920451389		-0.930848088244898		-0.967807126772152		-0.958795848946875		-0.970946087981651		-0.953471307770898		-0.963909573231707		-0.950029182153005		-0.947016543532609		-0.961262282252747		-0.940156437669444		-0.963814183587571		-0.952270123946078		-0.952295887299065		-0.954379645376344		-0.952079839816273		-0.944880899770171		-0.955582046096939		-0.966666733484043		-0.95904586421466		-0.960308279302326		-0.96738260310705
"tGravityAcc.std...Z"		-0.945352085601852		-0.939330615055712		-0.930254568908709		-0.937944206833333		-0.933432818990043		-0.947004177931995		-0.942423001195965		-0.937237466062914		-0.946271592639296		-0.937610607570978		-0.924293394410596		-0.935392088553846		-0.943727790324675		-0.946655334234875		-0.901854817083333		-0.900028347343537		-0.957131199683544		-0.95383637778125		-0.957437177859327		-0.942059191504644		-0.954973032987805		-0.931770983308743		-0.927212900923913		-0.948715260521978		-0.940421027166667		-0.93980077039548		-0.934909927892157		-0.926094443800623		-0.941321501698925		-0.929271162388451		-0.924411407726161		-0.94002305847449		-0.953756060718085		-0.947902118638743		-0.94196948502907		-0.951052529399478
"tGravityAccMag.mean.."		-0.574854110510952		-0.541846667374085		-0.552990887077413		-0.542111150922535		-0.503016464054417		-0.564119024654389		-0.587399281278386		-0.475037336590464		-0.589542861433724		-0.595106224288013		-0.514351495518695		-0.476163421094954		-0.584517068682792		-0.526419055781495		-0.542945064159722		-0.662118540122449		-0.610453469525316		-0.556202509521562		-0.573754346174618		-0.547534145289399		-0.672898095867988		-0.460997798152732		-0.515470791630109		-0.612572282342033		-0.4756520827565		-0.545798535267514		-0.501666733525466		-0.440133648417134		-0.569871177121774		-0.535909579244331		-0.429912298269682		-0.553145825898367		-0.630200146413271		-0.580777543682042		-0.512413722907238		-0.596061213023238
"tGravityAccMag.std.."		-0.611747174012912		-0.592039864027372		-0.614868067222072		-0.576808761239452		-0.531005636327475		-0.606179502570272		-0.601141655689914		-0.573890421235828		-0.630034273797654		-0.615607595992681		-0.558553663022053		-0.528165792472542		-0.598248040973052		-0.584526325852313		-0.617931508225694		-0.718335062180272		-0.646522572870253		-0.574086516334375		-0.632371683070336		-0.593395763650155		-0.709705378898476		-0.498482352704918		-0.548027814688044		-0.638720840514011		-0.535507128346111		-0.571637473916102		-0.518967411747794		-0.461599872725327		-0.640981020577151		-0.586247440513648		-0.467587979649389		-0.583053680305459		-0.677494047047872		-0.645703771531152		-0.583856985043808		-0.638025490877285
